region_code,region_name,region_level,metric_id,period,value,unit,freq,source,vintage,model,data_type,ci_lower,ci_upper
K02000001,United Kingdom,UK,uk_gdp_m_index,2042-10,146.16228072473882,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,133.26389940766674,159.0606620418109
K02000001,United Kingdom,UK,uk_gdp_m_index,2042-11,146.43888567470174,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,133.51741070555016,159.3603606438533
K02000001,United Kingdom,UK,uk_gdp_m_index,2042-12,146.71628047063598,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,133.77162132696677,159.6609396143052
K02000001,United Kingdom,UK,uk_gdp_m_index,2043-01,146.99446736794835,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,134.02653326084726,159.96240147504943
K02000001,United Kingdom,UK,uk_gdp_m_index,2043-02,147.27344862848616,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,134.28214850207928,160.26474875489305
K02000001,United Kingdom,UK,uk_gdp_m_index,2043-03,147.55322652055565,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,134.53846905152426,160.56798398958705
K02000001,United Kingdom,UK,uk_gdp_m_index,2043-04,147.83380331893989,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,134.7954969160338,160.87210972184596
K02000001,United Kingdom,UK,uk_gdp_m_index,2043-05,148.11518130491822,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,135.05323410846756,161.17712850136888
K02000001,United Kingdom,UK,uk_gdp_m_index,2043-06,148.39736276628304,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,135.3116826477083,161.48304288485778
K02000001,United Kingdom,UK,uk_gdp_m_index,2043-07,148.6803499973604,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,135.57084455868105,161.78985543603974
K02000001,United Kingdom,UK,uk_gdp_m_index,2043-08,148.96414529902722,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,135.83072187236863,162.09756872568582
K02000001,United Kingdom,UK,uk_gdp_m_index,2043-09,149.2487509787308,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,136.09131662582945,162.40618533163217
K02000001,United Kingdom,UK,uk_gdp_m_index,2043-10,149.53416935050728,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,136.35263086221437,162.7157078388002
K02000001,United Kingdom,UK,uk_gdp_m_index,2043-11,149.8204027350004,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,136.61466663078377,163.02613883921705
K02000001,United Kingdom,UK,uk_gdp_m_index,2043-12,150.10745345948055,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,136.8774259869249,163.33748093203621
K02000001,United Kingdom,UK,uk_gdp_m_index,2044-01,150.3953238578638,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,137.1409109921692,163.64973672355836
K02000001,United Kingdom,UK,uk_gdp_m_index,2044-02,150.68401627073058,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,137.40512371420928,163.96290882725188
K02000001,United Kingdom,UK,uk_gdp_m_index,2044-03,150.97353304534465,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,137.670066226916,164.2769998637733
K02000001,United Kingdom,UK,uk_gdp_m_index,2044-04,151.26387653567247,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,137.93574061035625,164.59201246098868
K02000001,United Kingdom,UK,uk_gdp_m_index,2044-05,151.55504910240228,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,138.2021489508102,164.90794925399436
K02000001,United Kingdom,UK,uk_gdp_m_index,2044-06,151.84705311296347,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,138.46929334078877,165.22481288513816
K02000001,United Kingdom,UK,uk_gdp_m_index,2044-07,152.13989094154533,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,138.73717587905068,165.54260600403998
K02000001,United Kingdom,UK,uk_gdp_m_index,2044-08,152.43356496911696,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,139.0057986706205,165.86133126761342
K02000001,United Kingdom,UK,uk_gdp_m_index,2044-09,152.72807758344607,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,139.2751638268055,166.18099134008662
K02000001,United Kingdom,UK,uk_gdp_m_index,2044-10,153.0234311791184,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,139.54527346521343,166.50158889302338
K02000001,United Kingdom,UK,uk_gdp_m_index,2044-11,153.3196281575582,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,139.81612970977076,166.82312660534566
K02000001,United Kingdom,UK,uk_gdp_m_index,2044-12,153.6166709270464,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,140.0877346907393,167.14560716335353
K02000001,United Kingdom,UK,uk_gdp_m_index,2045-01,153.91456190274107,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,140.3600905447345,167.46903326074764
K02000001,United Kingdom,UK,uk_gdp_m_index,2045-02,154.21330350669655,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,140.63319941474276,167.79340759865033
K02000001,United Kingdom,UK,uk_gdp_m_index,2045-03,154.51289816788346,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,140.90706345013945,168.11873288562748
K02000001,United Kingdom,UK,uk_gdp_m_index,2045-04,154.81334832220864,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,141.18168480670678,168.4450118377105
K02000001,United Kingdom,UK,uk_gdp_m_index,2045-05,155.11465641253415,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,141.45706564665102,168.77224717841727
K02000001,United Kingdom,UK,uk_gdp_m_index,2045-06,155.41682488869787,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,141.73320813862088,169.10044163877487
K02000001,United Kingdom,UK,uk_gdp_m_index,2045-07,155.7198562075335,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,142.01011445772556,169.42959795734143
K02000001,United Kingdom,UK,uk_gdp_m_index,2045-08,156.02375283288973,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,142.2877867855519,169.75971888022755
K02000001,United Kingdom,UK,uk_gdp_m_index,2045-09,156.32851723565113,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,142.56622731018317,170.0908071611191
K02000001,United Kingdom,UK,uk_gdp_m_index,2045-10,156.63415189375758,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,142.8454382262164,170.42286556129875
K02000001,United Kingdom,UK,uk_gdp_m_index,2045-11,156.94065929222506,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,143.1254217347812,170.75589684966891
K02000001,United Kingdom,UK,uk_gdp_m_index,2045-12,157.24804192316537,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,143.40618004355713,171.08990380277362
K02000001,United Kingdom,UK,uk_gdp_m_index,2046-01,157.55630228580668,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,143.68771536679236,171.424889204821
K02000001,United Kingdom,UK,uk_gdp_m_index,2046-02,157.86544288651334,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,143.97002992532114,171.76085584770553
K02000001,United Kingdom,UK,uk_gdp_m_index,2046-03,158.17546623880708,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,144.253125946583,172.09780653103115
K02000001,United Kingdom,UK,uk_gdp_m_index,2046-04,158.4863748633869,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,144.5370056646403,172.43574406213352
K02000001,United Kingdom,UK,uk_gdp_m_index,2046-05,158.79817128814926,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,144.8216713201963,172.77467125610224
K02000001,United Kingdom,UK,uk_gdp_m_index,2046-06,159.1108580482097,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,145.10712516061454,173.11459093580487
K02000001,United Kingdom,UK,uk_gdp_m_index,2046-07,159.4244376859217,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,145.39336943993555,173.45550593190785
K02000001,United Kingdom,UK,uk_gdp_m_index,2046-08,159.73891275089966,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,145.6804064188974,173.7974190829019
K02000001,United Kingdom,UK,uk_gdp_m_index,2046-09,160.05428580003775,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,145.96823836495247,174.14033323512302
K02000001,United Kingdom,UK,uk_gdp_m_index,2046-10,160.37055939753157,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,146.25686755228665,174.48425124277648
K02000001,United Kingdom,UK,uk_gdp_m_index,2046-11,160.68773611489866,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,146.54629626183768,174.82917596795963
K02000001,United Kingdom,UK,uk_gdp_m_index,2046-12,161.00581853099925,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,146.83652678131352,175.17511028068498
K02000001,United Kingdom,UK,uk_gdp_m_index,2047-01,161.32480923205833,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,147.12756140521213,175.52205705890452
K02000001,United Kingdom,UK,uk_gdp_m_index,2047-02,161.6447108116849,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,147.41940243483828,175.8700191885315
K02000001,United Kingdom,UK,uk_gdp_m_index,2047-03,161.9655258708949,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,147.71205217832423,176.2189995634656
K02000001,United Kingdom,UK,uk_gdp_m_index,2047-04,162.28725701813107,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,148.00551295064702,176.56900108561513
K02000001,United Kingdom,UK,uk_gdp_m_index,2047-05,162.60990686928437,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,148.29978707364776,176.92002666492098
K02000001,United Kingdom,UK,uk_gdp_m_index,2047-06,162.93347804771565,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,148.59487687605062,177.2720792193807
K02000001,United Kingdom,UK,uk_gdp_m_index,2047-07,163.25797318427647,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,148.89078469348135,177.62516167507158
K02000001,United Kingdom,UK,uk_gdp_m_index,2047-08,163.58339491733136,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,149.1875128684871,177.97927696617563
K02000001,United Kingdom,UK,uk_gdp_m_index,2047-09,163.90974589277857,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,149.48506375055456,178.3344280350026
K02000001,United Kingdom,UK,uk_gdp_m_index,2047-10,164.23702876407134,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,149.78343969612894,178.69061783201374
K02000001,United Kingdom,UK,uk_gdp_m_index,2047-11,164.56524619224,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,150.08264306863347,179.04784931584655
K02000001,United Kingdom,UK,uk_gdp_m_index,2047-12,164.89440084591354,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,150.38267623848841,179.40612545333866
K02000001,United Kingdom,UK,uk_gdp_m_index,2048-01,165.2244954013413,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,150.6835415831303,179.7654492195523
K02000001,United Kingdom,UK,uk_gdp_m_index,2048-02,165.55553254241482,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,150.9852414870312,180.12582359779844
K02000001,United Kingdom,UK,uk_gdp_m_index,2048-03,165.88751496068903,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,151.28777834171737,180.4872515796607
K02000001,United Kingdom,UK,uk_gdp_m_index,2048-04,166.2204453554047,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,151.59115454578907,180.84973616502035
K02000001,United Kingdom,UK,uk_gdp_m_index,2048-05,166.55432643351054,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,151.89537250494007,181.213280362081
K02000001,United Kingdom,UK,uk_gdp_m_index,2048-06,166.88916090968462,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,152.20043463197658,181.57788718739266
K02000001,United Kingdom,UK,uk_gdp_m_index,2048-07,167.22495150635717,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,152.50634334683727,181.94355966587707
K02000001,United Kingdom,UK,uk_gdp_m_index,2048-08,167.56170095373216,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,152.81310107661224,182.31030083085207
K02000001,United Kingdom,UK,uk_gdp_m_index,2048-09,167.8994119898096,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,153.12071025556276,182.67811372405646
K02000001,United Kingdom,UK,uk_gdp_m_index,2048-10,168.23808736040786,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,153.42917332514077,183.04700139567495
K02000001,United Kingdom,UK,uk_gdp_m_index,2048-11,168.57772981918578,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,153.73849273400842,183.41696690436314
K02000001,United Kingdom,UK,uk_gdp_m_index,2048-12,168.91834212766577,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,154.04867093805842,183.7880133172731
K02000001,United Kingdom,UK,uk_gdp_m_index,2049-01,169.25992705525573,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,154.35971040043322,184.16014371007824
K02000001,United Kingdom,UK,uk_gdp_m_index,2049-02,169.6024873792715,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,154.67161359154474,184.53336116699828
K02000001,United Kingdom,UK,uk_gdp_m_index,2049-03,169.94602588495923,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,154.98438298909397,184.90766878082448
K02000001,United Kingdom,UK,uk_gdp_m_index,2049-04,170.29054536551848,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,155.29802107809144,185.28306965294553
K02000001,United Kingdom,UK,uk_gdp_m_index,2049-05,170.63604862212497,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,155.61253035087688,185.65956689337307
K02000001,United Kingdom,UK,uk_gdp_m_index,2049-06,170.98253846395312,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,155.92791330713933,186.0371636207669
K02000001,United Kingdom,UK,uk_gdp_m_index,2049-07,171.33001770819897,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,156.24417245393695,186.41586296246098
K02000001,United Kingdom,UK,uk_gdp_m_index,2049-08,171.67848918010299,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,156.56131030571726,186.79566805448871
K02000001,United Kingdom,UK,uk_gdp_m_index,2049-09,172.02795571297355,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,156.87932938433752,187.17658204160958
K02000001,United Kingdom,UK,uk_gdp_m_index,2049-10,172.37842014820916,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,157.19823221908425,187.55860807733407
K02000001,United Kingdom,UK,uk_gdp_m_index,2049-11,172.72988533532168,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,157.51802134669362,187.94174932394975
K02000001,United Kingdom,UK,uk_gdp_m_index,2049-12,173.08235413195985,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,157.83869931137195,188.32600895254774
K02000001,United Kingdom,UK,uk_gdp_m_index,2050-01,173.43582940393264,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,158.1602686648163,188.711390143049
K02000001,United Kingdom,UK,uk_gdp_m_index,2050-02,173.79031402523253,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,158.4827319662347,189.09789608423037
K02000001,United Kingdom,UK,uk_gdp_m_index,2050-03,174.14581087805846,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,158.80609178236628,189.48552997375063
K02000001,United Kingdom,UK,uk_gdp_m_index,2050-04,174.50232285283982,index(2016=100),M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast,159.13035068750233,189.87429501817732
K02000001,United Kingdom,UK,uk_median_weekly_pay_fulltime,2022,28.8,GBP_per_week,A,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_unemp_rate,2019-03,3.92,percent,M3,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_unemp_rate,2019-04,3.94,percent,M3,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_unemp_rate,2019-05,3.9,percent,M3,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_unemp_rate,2019-06,3.99,percent,M3,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_unemp_rate,2019-07,3.97,percent,M3,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_unemp_rate,2019-08,3.99,percent,M3,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_unemp_rate,2019-09,3.98,percent,M3,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_unemp_rate,2019-10,3.88,percent,M3,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_unemp_rate,2019-11,3.91,percent,M3,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_unemp_rate,2019-12,3.79,percent,M3,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_unemp_rate,2020-01,3.96,percent,M3,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_unemp_rate,2020-02,4.02,percent,M3,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_unemp_rate,2020-03,4.2,percent,M3,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_unemp_rate,2020-04,4.2,percent,M3,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_unemp_rate,2020-05,4.22,percent,M3,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_unemp_rate,2020-06,4.18,percent,M3,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_unemp_rate,2020-07,4.46,percent,M3,ONS,2025-11-07T19:26:51Z,observed,historical,,
K02000001,United Kingdom,UK,uk_unemp_rate,2020-08,4.74,percent,M3,ONS,2025-11-07T19:26:51Z,observed,historical,,
